stop_id,stop_name,route_count,connected_routes
20097,Eski Sinema,14,"128, 295, 428, 595, 596, 602, 608, 660, 695, 800, 817, 820, 827, 920"
20098,Eski Sinema,14,"128, 295, 428, 595, 596, 602, 608, 660, 695, 800, 817, 820, 827, 920"
20336,Haydar Aliyev Parkı,14,"229, 327, 423, 428, 429, 442, 443, 445, 446, 447, 547, 595, 820, 827"
20395,Atakent Anadolu Lisesi,14,"229, 322, 327, 423, 428, 429, 442, 443, 445, 446, 447, 595, 820, 827"
20396,Atakent Anadolu Lisesi,14,"229, 322, 327, 423, 428, 429, 442, 443, 445, 446, 447, 595, 820, 827"
20482,Girne Konutları,14,"136, 140, 147, 148, 240, 258, 426, 430, 434, 435, 532, 535, 741, 847"
21343,Jandarma,14,"128, 295, 428, 595, 596, 602, 608, 660, 695, 800, 817, 820, 827, 920"
21344,Jandarma,14,"128, 295, 428, 595, 596, 602, 608, 660, 695, 800, 817, 820, 827, 920"
30283,Bayraklı Depo,14,"102, 330, 338, 359, 498, 501, 502, 503, 504, 513, 543, 599, 662, 699"
30284,Bayraklı Depo,14,"102, 330, 338, 359, 498, 501, 502, 503, 504, 513, 543, 599, 662, 699"
30285,Manas,14,"102, 330, 338, 359, 498, 501, 502, 503, 504, 513, 543, 599, 662, 699"
30286,Manas,14,"102, 330, 338, 359, 498, 501, 502, 503, 504, 513, 543, 599, 662, 699"
30289,Smyrna,14,"102, 330, 338, 359, 498, 501, 502, 503, 504, 513, 543, 599, 662, 699"
30290,Smyrna,14,"102, 330, 338, 359, 498, 501, 502, 503, 504, 513, 543, 599, 662, 699"
40889,Spor Salonu,14,"171, 277, 304, 353, 412, 465, 470, 471, 472, 476, 490, 515, 676, 878"
40890,Spor Salonu,14,"171, 277, 304, 353, 412, 465, 470, 471, 472, 476, 490, 515, 676, 878"
40891,Kütüphane,14,"171, 277, 304, 353, 412, 465, 470, 471, 472, 476, 490, 515, 676, 878"
40892,Kütüphane,14,"171, 277, 304, 353, 412, 465, 470, 471, 472, 476, 490, 515, 676, 878"
40894,Tınaztepe Yerleşke Son Durak,14,"213, 290, 304, 353, 390, 412, 470, 471, 472, 490, 515, 676, 690, 878"
50007,Fahrettin Altay Meydan 2,14,"202, 24, 25, 311, 480, 5, 510, 551, 6, 650, 7, 811, 950, 977"
10182,Fahrettin Altay Meydan 5,13,"10, 202, 24, 25, 480, 486, 5, 510, 6, 650, 7, 945, 977"
10356,Basmane Gar,13,"302, 34, 35, 36, 39, 41, 42, 44, 45, 46, 466, 49, 838"
10357,Basmane Gar,13,"302, 34, 35, 36, 39, 41, 42, 44, 45, 46, 466, 49, 838"
10358,Kemer,13,"302, 34, 35, 36, 39, 41, 42, 44, 45, 46, 466, 49, 838"
11668,Çaybaşı Meydan,13,"701, 712, 713, 719, 721, 722, 724, 763, 783, 784, 785, 786, 795"
12066,Arap Cami,13,"104, 105, 171, 233, 285, 33, 374, 465, 471, 484, 485, 72, 940"
13562,İzmir Caddesi,13,"640, 641, 642, 675, 732, 975, 979, 985, 986, 987, 989, 990, 991"
13565,İzmir Caddesi,13,"640, 641, 642, 675, 732, 975, 979, 985, 986, 987, 989, 990, 991"
20052,Çevre ve Şehircilik İl Müdürlüğü,13,"125, 140, 147, 148, 240, 335, 426, 434, 477, 557, 577, 77, 78"
20054,Bayraklı İstasyon,13,"125, 140, 147, 148, 240, 335, 426, 434, 477, 557, 577, 77, 78"
20095,Balatçık Kahveler,13,"128, 295, 428, 595, 596, 602, 608, 660, 695, 800, 820, 827, 920"
20484,Yeni Girne,13,"147, 148, 240, 258, 426, 430, 434, 435, 532, 535, 537, 741, 847"
20485,Yeni Girne,13,"147, 148, 240, 258, 426, 430, 434, 435, 532, 535, 537, 741, 847"
31285,Suphi Koyuncu,13,"214, 328, 330, 365, 515, 565, 566, 568, 570, 584, 585, 930, 963"
50043,Narlıdere Belediye,13,"321, 5, 551, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50044,Narlıdere Belediye,13,"321, 5, 551, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
10119,Kavaflar,12,"104, 105, 171, 285, 35, 374, 465, 471, 484, 485, 72, 811"
10625,Hasan Hüseyinler,12,"108, 152, 156, 157, 200, 27, 508, 539, 691, 887, 910, 92"
10628,Orcaner,12,"108, 152, 156, 157, 200, 27, 508, 539, 691, 887, 910, 92"
10629,Orcaner,12,"108, 152, 156, 157, 200, 27, 508, 539, 691, 887, 910, 92"
11264,Gölcükler Sera,12,"707, 729, 775, 776, 789, 792, 794, 799, 804, 808, 814, 829"
11265,Gölcükler Sera,12,"707, 729, 775, 776, 789, 792, 794, 799, 804, 808, 814, 829"
11266,Amber,12,"707, 729, 775, 776, 789, 792, 794, 799, 804, 808, 814, 829"
11267,Amber,12,"707, 729, 775, 776, 789, 792, 794, 799, 804, 808, 814, 829"
11270,Oğlananası Yol Ayrımı,12,"707, 729, 775, 776, 789, 792, 794, 799, 804, 808, 814, 829"
11271,Oğlananası Yol Ayrımı,12,"707, 729, 775, 776, 789, 792, 794, 799, 804, 808, 814, 829"
11605,Çaybaşı Eshot Garajı,12,"701, 712, 713, 719, 721, 722, 763, 783, 784, 785, 786, 795"
11669,Çaybaşı Meydan,12,"701, 712, 713, 719, 721, 722, 763, 783, 784, 785, 786, 795"
11889,Altınyağ,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
11890,Altınyağ,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
13560,Kuşadası Caddesi,12,"640, 641, 642, 675, 975, 979, 985, 986, 987, 989, 990, 991"
13563,Kuşadası Caddesi,12,"640, 641, 642, 675, 975, 979, 985, 986, 987, 989, 990, 991"
20040,Çınarlı Hastanesi,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
20041,Çınarlı Hastanesi,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
20042,Egem,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
20044,Zafer Payzın Kavşağı,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
20045,Salhane İş Merkezi,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
20046,Salhane İş Merkezi,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
20047,Makine Mühendisleri Odası,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
20048,Makine Mühendisleri Odası,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
20050,Körfez,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
20051,Çevre ve Şehircilik İl Müdürlüğü,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
20053,Bayraklı İstasyon,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
20056,Bayraklı Park,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
20058,Bayraklı Çamlık,12,"125, 140, 147, 148, 240, 335, 426, 434, 477, 577, 77, 78"
20065,Dedebaşı,12,"125, 126, 222, 326, 535, 602, 608, 660, 800, 853, 912, 920"
20067,Ege Üniversitesi Karşıyaka Sağlık Yerleşkesi,12,"125, 126, 222, 326, 535, 602, 608, 660, 800, 853, 912, 920"
20068,Dedebaşı,12,"125, 126, 222, 326, 535, 602, 608, 660, 800, 853, 912, 920"
20069,Serin Kuyu,12,"125, 126, 222, 326, 535, 602, 608, 660, 800, 853, 912, 920"
20070,Serinkuyu,12,"125, 126, 222, 326, 535, 602, 608, 660, 800, 853, 912, 920"
20087,Çiğli Şaraphane,12,"428, 446, 535, 595, 602, 608, 660, 800, 820, 827, 912, 920"
20088,Çiğli Şaraphane,12,"428, 446, 535, 595, 602, 608, 660, 800, 820, 827, 912, 920"
20089,Çiğli Santral,12,"428, 446, 535, 595, 602, 608, 660, 800, 820, 827, 912, 920"
20090,Çiğli Santral,12,"428, 446, 535, 595, 602, 608, 660, 800, 820, 827, 912, 920"
20091,Küçük Çiğli,12,"428, 446, 535, 595, 602, 608, 660, 800, 820, 827, 912, 920"
20092,Küçük Çiğli,12,"428, 446, 535, 595, 602, 608, 660, 800, 820, 827, 912, 920"
20093,Ata,12,"428, 446, 535, 595, 602, 608, 660, 800, 820, 827, 912, 920"
20094,Ata,12,"428, 446, 535, 595, 602, 608, 660, 800, 820, 827, 912, 920"
20135,Bayraklı Üst Geçit,12,"121, 200, 213, 290, 330, 543, 602, 608, 660, 800, 912, 920"
30963,Matbaa,12,"102, 359, 501, 502, 503, 504, 513, 557, 598, 599, 662, 699"
31556,Otogar Benzinlik,12,"204, 277, 302, 505, 54, 555, 602, 608, 660, 697, 806, 858"
40001,Nato,12,"104, 285, 374, 465, 470, 471, 485, 490, 515, 671, 72, 940"
40004,Şirinyer Merkez,12,"104, 206, 285, 374, 465, 470, 471, 485, 490, 515, 72, 940"
40018,Öğretmen Evleri,12,"104, 206, 303, 304, 470, 476, 490, 515, 536, 676, 805, 940"
40019,İzmir Meslek Yüksek Okulu,12,"104, 206, 303, 304, 470, 476, 490, 515, 536, 676, 805, 940"
40025,Buca Heykel,12,"104, 206, 303, 304, 470, 476, 490, 515, 536, 676, 805, 940"
40070,Eski Mezarlık,12,"176, 177, 206, 304, 353, 470, 472, 490, 515, 536, 866, 878"
40085,Beş Selviler,12,"176, 177, 206, 304, 353, 465, 470, 472, 490, 515, 536, 878"
40092,Beş Selviler,12,"176, 177, 206, 277, 304, 353, 470, 472, 490, 515, 536, 878"
40742,Buca Üçkuyular Meydan,12,"104, 304, 465, 470, 471, 476, 490, 676, 805, 866, 878, 940"
50045,Narlıdere Kaymakamlık,12,"321, 551, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50046,Narlıdere Kaymakamlık,12,"321, 551, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50047,İstihkam Okulu,12,"321, 551, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50048,İstihkam Okulu,12,"321, 551, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50049,Pertev Bey,12,"321, 551, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50050,Pertev Bey,12,"321, 551, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50051,Lojmanlar,12,"321, 551, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50052,Lojmanlar,12,"321, 551, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50053,Subay Gazinosu,12,"321, 551, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50054,Subay Gazinosu,12,"321, 551, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50447,Seferihisar PTT,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
50449,Seferihisar Mezarlık,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
50451,Seferihisar Devlet Hastanesi,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
50452,Seferihisar Devlet Hastanesi,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
50517,Seferihisar Son Durak,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
50518,Seferihisar Konutlar,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
50519,Seferihisar Konutlar,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
50580,Orman İşletmesi,12,"684, 732, 733, 734, 737, 738, 762, 882, 961, 962, 978, 984"
50583,Urla Merkez,12,"684, 732, 733, 734, 737, 738, 762, 882, 961, 962, 978, 984"
50590,Eski Pazar Yeri,12,"684, 732, 733, 734, 737, 738, 762, 882, 961, 962, 978, 984"
50591,Emniyet,12,"684, 732, 733, 734, 737, 738, 762, 882, 961, 962, 978, 984"
50592,Emniyet,12,"684, 732, 733, 734, 737, 738, 762, 882, 961, 962, 978, 984"
50597,Şehit Kemal İlkokulu,12,"684, 732, 733, 734, 737, 738, 762, 882, 961, 962, 978, 984"
50598,Şehit Kemal İlkokulu,12,"684, 732, 733, 734, 737, 738, 762, 882, 961, 962, 978, 984"
50599,Çeşme,12,"684, 732, 733, 734, 737, 738, 762, 882, 961, 962, 978, 984"
50600,Çeşme,12,"684, 732, 733, 734, 737, 738, 762, 882, 961, 962, 978, 984"
51485,Seferihisar Saha,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
51486,Seferihisar Saha,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
51487,Seferihisar Semt Garajı,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
51488,Seferihisar Semt Garajı,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
51489,Kocaçay,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
51490,Kocaçay,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
51491,Seferihisar Bahçe,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
51492,Seferihisar Bahçe,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
51493,Seferihisar İtfaiye,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
51494,Seferihisar İtfaiye,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
51496,Seferihisar Mezarlık,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
51497,Seferihisar Pazaryeri,12,"640, 641, 642, 675, 732, 975, 979, 985, 986, 989, 990, 991"
10617,Elka,11,"108, 152, 156, 157, 27, 490, 508, 691, 887, 910, 92"
10630,Çitlenbik,11,"152, 156, 157, 200, 27, 508, 539, 691, 887, 910, 92"
10631,Çitlenbik,11,"152, 156, 157, 200, 27, 508, 539, 691, 887, 910, 92"
10632,Kaymakkuyu,11,"152, 156, 157, 200, 27, 508, 539, 691, 887, 910, 92"
11258,Menderes Pazar Yeri,11,"707, 729, 775, 776, 789, 792, 794, 799, 804, 808, 829"
11259,Menderes Pazar Yeri,11,"707, 729, 775, 776, 789, 792, 794, 799, 804, 808, 829"
11260,Gölcükler  Adnan Ocay Ortaokulu,11,"707, 729, 775, 776, 789, 792, 794, 799, 804, 808, 829"
11261,Gölcükler Adnan Ocay Ortaokulu,11,"707, 729, 775, 776, 789, 792, 794, 799, 804, 808, 829"
11464,1 Nolu Sağlık Ocağı,11,"701, 712, 713, 719, 721, 722, 763, 784, 785, 786, 795"
11465,1 Nolu Sağlık Ocağı,11,"701, 712, 713, 719, 721, 722, 763, 784, 785, 786, 795"
11466,Torbalı Cami,11,"701, 712, 713, 719, 721, 722, 763, 784, 785, 786, 795"
11467,Torbalı Cami,11,"701, 712, 713, 719, 721, 722, 763, 784, 785, 786, 795"
11470,Kasap,11,"701, 712, 713, 719, 721, 722, 763, 784, 785, 786, 795"
11471,Kasap,11,"701, 712, 713, 719, 721, 722, 763, 784, 785, 786, 795"
15535,Fesleğen,11,"707, 729, 775, 776, 789, 792, 794, 799, 804, 808, 829"
15536,Fesleğen,11,"707, 729, 775, 776, 789, 792, 794, 799, 804, 808, 829"
20137,Nikah Salonu,11,"121, 200, 290, 330, 543, 602, 608, 660, 800, 912, 920"
21416,Menemen Jandarma,11,"602, 648, 658, 660, 747, 748, 749, 753, 759, 800, 868"
21417,Menemen Jandarma,11,"602, 648, 658, 660, 747, 748, 749, 753, 759, 800, 868"
21418,Menemen Üst Geçit,11,"602, 648, 658, 660, 747, 748, 749, 753, 759, 800, 868"
21419,Menemen Üst Geçit,11,"602, 648, 658, 660, 747, 748, 749, 753, 759, 800, 868"
23291,Osman Nuri Ersezin Orta Okulu,11,"643, 644, 645, 646, 651, 831, 832, 833, 835, 836, 842"
23292,Osman Nuri Ersezin Ortaokulu,11,"643, 644, 645, 646, 651, 831, 832, 833, 835, 836, 842"
23293,Saltukbey,11,"643, 644, 645, 646, 651, 831, 832, 833, 835, 836, 842"
23294,Saltukbey,11,"643, 644, 645, 646, 651, 831, 832, 833, 835, 836, 842"
23295,Bergama Meslek Yüksek Okulu,11,"643, 644, 645, 646, 651, 831, 832, 833, 835, 836, 842"
23976,Menemen Garaj,11,"602, 648, 658, 660, 747, 748, 749, 753, 759, 800, 868"
24192,Menemen Garaj,11,"602, 648, 658, 660, 747, 748, 749, 753, 759, 800, 868"
30134,Mersinli,11,"119, 214, 249, 515, 539, 54, 543, 555, 662, 699, 930"
31291,Hükümet Konağı,11,"214, 314, 328, 330, 515, 559, 568, 570, 584, 930, 963"
40002,Nato,11,"104, 285, 374, 465, 470, 471, 485, 490, 515, 72, 940"
40022,Buca Sosyal Güvenlik Kurumu,11,"104, 303, 304, 470, 476, 490, 515, 536, 676, 805, 940"
40037,Buca Devlet Hastanesi,11,"104, 206, 304, 470, 476, 490, 515, 536, 676, 805, 940"
40071,Begos,11,"176, 177, 206, 304, 353, 470, 472, 490, 515, 536, 878"
40086,Papatya,11,"176, 177, 206, 304, 353, 470, 472, 490, 515, 536, 878"
40088,Begos,11,"176, 177, 206, 304, 353, 470, 472, 490, 515, 536, 878"
50057,İstihkam,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50058,İstihkam,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50059,Çeşme,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50060,Halk Plajı,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50061,Sıdıka Akdemir Rehberlik ve Araştırma Merkezi,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50062,Çeşme,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50063,Liman Reis,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50064,Sıdıka Akdemir Rehberlik ve Araştırma Merkezi,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50065,Pina,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50066,Liman Reis,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50067,Maltepe,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50068,Pina,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50069,Balıkçı Kahvesi,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50070,Maltepe,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50071,Camcı,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50072,Balıkçı Kahvesi,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50073,Baydar,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50074,Baydar,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50075,Karaca,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50076,Şahin,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50077,Kirazlı,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50079,Yemişçi,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50080,Kirazlı,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50081,Anıt,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50082,Yemişçi,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50084,Anıt,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50124,Karaca,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50126,Camcı,11,"321, 8, 82, 909, 975, 981, 982, 983, 984, 985, 987"
50384,Otoban Kavşağı,11,"684, 762, 8, 82, 883, 9, 962, 975, 983, 985, 987"
50385,Çeşme Otoban Kavşağı,11,"684, 762, 8, 82, 883, 9, 962, 975, 983, 985, 987"
10255,Üçyol Metro,10,"108, 18, 19, 490, 523, 524, 575, 579, 92, 950"
10361,Kemer 2,10,"34, 36, 39, 41, 42, 44, 45, 46, 466, 838"
10615,İller Bankası,10,"108, 152, 156, 157, 27, 490, 508, 887, 910, 92"
10618,Elka,10,"108, 152, 156, 157, 27, 508, 691, 887, 910, 92"
10626,Hasan Hüseyinler,10,"108, 152, 156, 157, 27, 508, 691, 887, 910, 92"
10666,Askeri Lojmanlar,10,"200, 202, 204, 206, 508, 697, 806, 808, 858, 887"
10667,Gaziemir Alt Geçidi,10,"200, 202, 204, 206, 508, 697, 806, 808, 858, 887"
10668,Kolej,10,"200, 202, 204, 206, 508, 697, 806, 808, 858, 887"
10669,Kolej,10,"200, 202, 204, 206, 508, 697, 806, 808, 858, 887"
10670,Gaziemir İlçe Emniyet,10,"200, 202, 204, 206, 508, 697, 806, 808, 858, 887"
10671,Gaziemir İlçe Emniyet,10,"200, 202, 204, 206, 508, 697, 806, 808, 858, 887"
11252,Menderes İnönü,10,"707, 729, 775, 776, 789, 792, 794, 799, 804, 829"
11253,Menderes İnönü,10,"707, 729, 775, 776, 789, 792, 794, 799, 804, 829"
11254,Menderes Stadyum,10,"707, 729, 775, 776, 789, 792, 794, 799, 804, 829"
11255,Menderes Stadyum,10,"707, 729, 775, 776, 789, 792, 794, 799, 804, 829"
11807,Bayındır Devlet Hastanesi,10,"678, 679, 727, 787, 788, 790, 791, 793, 858, 865"
11809,Bayındır,10,"678, 679, 727, 787, 788, 790, 791, 793, 858, 865"
12199,Kilimci Tepe,10,"193, 224, 23, 522, 550, 556, 588, 680, 823, 89"
12200,Kilimci Tepe,10,"193, 224, 23, 522, 550, 556, 588, 680, 823, 89"
12201,Narlık,10,"193, 224, 23, 522, 550, 556, 588, 680, 823, 89"
12202,Narlık,10,"193, 224, 23, 522, 550, 556, 588, 680, 823, 89"
12209,Karakuyu,10,"124, 193, 224, 23, 522, 587, 588, 680, 823, 879"
12210,Karakuyu,10,"124, 193, 224, 23, 522, 587, 588, 680, 823, 879"
12211,Karaselvi,10,"124, 193, 224, 23, 522, 587, 588, 680, 823, 879"
12212,Karaselvi,10,"124, 193, 224, 23, 522, 587, 588, 680, 823, 879"
12263,Spotçular,10,"124, 156, 522, 550, 556, 587, 588, 823, 84, 89"
13995,Bayındır Son Durak,10,"678, 679, 727, 787, 788, 790, 791, 793, 858, 865"
14500,Moda,10,"17, 202, 24, 25, 510, 650, 671, 690, 873, 977"
14501,Moda,10,"17, 202, 24, 25, 510, 650, 671, 690, 873, 977"
20049,Körfez,10,"125, 147, 240, 335, 426, 434, 477, 577, 77, 78"
21122,Büyük Çiğli Mezarlık,10,"123, 149, 247, 329, 342, 344, 529, 595, 751, 816"
21123,Büyük Çiğli Mezarlık,10,"123, 149, 247, 329, 342, 344, 529, 595, 751, 816"
21129,Eshotçular Sitesi,10,"123, 149, 247, 329, 342, 344, 529, 595, 751, 816"
21130,Eshotçular Sitesi,10,"123, 149, 247, 329, 342, 344, 529, 595, 751, 816"
22168,Tüvtürk,10,"128, 295, 346, 535, 695, 810, 816, 817, 853, 912"
23016,Bergama Son Durak,10,"643, 644, 645, 646, 831, 832, 833, 835, 836, 842"
23296,Bergama Meslek Yüksek Okulu,10,"643, 644, 645, 646, 831, 832, 833, 835, 836, 842"
30132,Çamdibi Sağlık Ocağı,10,"214, 249, 515, 539, 54, 543, 555, 662, 699, 930"
30319,Çağdaş,10,"214, 328, 330, 498, 515, 559, 568, 570, 930, 963"
30321,Bornova Stadı,10,"214, 328, 330, 498, 515, 559, 568, 570, 930, 963"
30323,Bornova Kültür Merkezi,10,"214, 328, 330, 498, 515, 559, 568, 570, 930, 963"
30325,Bornova İzsu,10,"214, 328, 330, 498, 515, 559, 568, 570, 930, 963"
30956,Piyale,10,"102, 330, 501, 502, 504, 534, 543, 557, 598, 662"
31282,Suphi Koyuncu,10,"214, 313, 314, 328, 330, 338, 365, 515, 559, 963"
32346,Fizik Tedavi ve Rehabilitasyon,10,"502, 532, 533, 534, 535, 536, 537, 598, 599, 699"
32347,Teknik Servis,10,"502, 532, 533, 534, 535, 536, 537, 598, 599, 699"
32348,Acil,10,"502, 532, 533, 534, 535, 536, 537, 598, 599, 699"
32349,Onkoloji,10,"502, 532, 533, 534, 535, 536, 537, 598, 599, 699"
32350,Poliklinik 1,10,"502, 532, 533, 534, 535, 536, 537, 598, 599, 699"
32351,Poliklinik 2,10,"502, 532, 533, 534, 535, 536, 537, 598, 599, 699"
40035,Dokuz Eylül Eğitim Fakültesi,10,"104, 206, 304, 470, 476, 515, 536, 676, 805, 940"
40036,Dokuz Eylül Eğitim Fakültesi,10,"104, 206, 304, 476, 490, 515, 536, 676, 805, 940"
40065,İktisadi ve İdari Bilimler Fakültesi,10,"104, 176, 177, 206, 353, 470, 472, 490, 515, 878"
40661,İzmir Tınaztepe Üniversitesi,10,"104, 284, 285, 374, 475, 866, 869, 874, 875, 876"
50083,Eczane,10,"8, 9, 909, 975, 981, 982, 983, 984, 985, 987"
50085,Liman,10,"8, 9, 909, 975, 981, 982, 983, 984, 985, 987"
50086,Eczane,10,"8, 9, 909, 975, 981, 982, 983, 984, 985, 987"
50088,Briketçi,10,"8, 9, 909, 975, 981, 982, 983, 984, 985, 987"
50089,Altmışıncı Yıl Anadolu Lisesi,10,"8, 9, 909, 975, 981, 982, 983, 984, 985, 987"
50090,Liman,10,"8, 9, 909, 975, 981, 982, 983, 984, 985, 987"
50092,Altmışıncı Yıl Anadolu Lisesi,10,"8, 9, 909, 975, 981, 982, 983, 984, 985, 987"
50620,Özbek Yolu,10,"737, 760, 761, 882, 883, 906, 961, 978, 981, 982"
50621,Özbek Yolu,10,"737, 760, 761, 882, 883, 906, 961, 978, 981, 982"
50848,Jandarma 2,10,"732, 733, 734, 737, 760, 761, 882, 906, 961, 978"
50849,Jandarma 2,10,"732, 733, 734, 737, 760, 761, 882, 906, 961, 978"
50850,Mustafa Reşit Aydın Parkı,10,"732, 733, 734, 737, 760, 761, 882, 906, 961, 978"
50851,Mustafa Reşit Aydın Parkı,10,"732, 733, 734, 737, 760, 761, 882, 906, 961, 978"
50852,Fidanlık,10,"732, 733, 734, 737, 760, 761, 882, 906, 961, 978"
50853,Fidanlık,10,"732, 733, 734, 737, 760, 761, 882, 906, 961, 978"
52131,Urla Adliye,10,"732, 733, 734, 737, 760, 761, 882, 906, 961, 978"
52132,Urla Adliye,10,"732, 733, 734, 737, 760, 761, 882, 906, 961, 978"
10121,Çankaya,9,"234, 302, 41, 42, 44, 45, 46, 811, 951"
10612,Osman Öksüz Parkı,9,"108, 152, 490, 508, 550, 587, 887, 910, 92"
10659,Altıncı Sanayi Kavşağı,9,"200, 202, 204, 206, 510, 697, 806, 858, 910"
10674,Emlak Bankası Evleri,9,"200, 202, 204, 206, 508, 697, 806, 808, 858"
10675,Emlak Bankası Evleri,9,"200, 202, 204, 206, 508, 697, 806, 808, 858"
10676,Seçkinler Sitesi,9,"200, 202, 204, 206, 508, 697, 806, 808, 858"
10677,Seçkinler Sitesi,9,"200, 202, 204, 206, 508, 697, 806, 808, 858"
10679,Akçay,9,"200, 202, 204, 206, 508, 697, 806, 808, 858"
