stop_id,stop_name,route_count,transfer_rank
16038,Demir,1,25
12850,Demirci,1,25
12851,Demirci,1,25
13035,Demirci,1,25
13036,Demirci,1,25
41074,Demirci Zambak,1,25
41075,Demirci Zambak,1,25
23488,Demircidere Son Durak,1,25
50993,Demircili,1,25
50994,Demircili,1,25
50995,Demircili Meydan,1,25
11044,Demirer,1,25
11049,Demirer,1,25
22817,Demirtaş,1,25
22818,Demirtaş,1,25
22815,Demirtaş Cami,1,25
22816,Demirtaş Cami,1,25
16077,Demokrasi Üniversitesi,1,25
20634,Deniz Baykal Kültür Merkezi,1,25
20637,Deniz Baykal Kültür Merkezi,1,25
52578,Deniz Hudut Kapısı,1,25
23760,Deniz Komutanlığı,1,25
23761,Deniz Komutanlığı,1,25
51406,Denizatı,1,25
51407,Denizatı,1,25
11961,Depo,1,25
11962,Depo,1,25
30635,Depo,1,25
30636,Depo,1,25
40988,Depo,1,25
40989,Depo,1,25
15849,Depolar,1,25
15850,Depolar,1,25
14416,Dere,1,25
14417,Dere,1,25
16305,Dere,1,25
16306,Dere,1,25
23966,Dere,1,25
23967,Dere,1,25
32097,Dere,1,25
32098,Dere,1,25
52057,Dere,1,25
52058,Dere,1,25
30806,Dere Ağızı,1,25
30807,Dere Ağızı,1,25
13735,Dere Balık,1,25
13736,Dere Balık,1,25
51334,Dere Çeşme,1,25
51355,Dere Çeşme,1,25
52584,Derebağ,1,25
52585,Derebağ,1,25
31826,Dereiçi,1,25
31827,Dereiçi,1,25
14014,Dereköy,1,25
14015,Dereköy,1,25
24330,Dereköy,1,25
24507,Dereköy Ebdo İlkokulu,1,25
24508,Dereköy Ebdo İlkokulu,1,25
24328,Dereköy Giriş,1,25
24329,Dereköy Giriş,1,25
31641,Dereköy Girişi,1,25
31676,Dereköy Girişi,1,25
24505,Dereköy Jandarma,1,25
24506,Dereköy Jandarma,1,25
31647,Dereköy Meydan,1,25
31670,Dereköy Meydan,1,25
24509,Dereköy Muhtarlık,1,25
24510,Dereköy Muhtarlık,1,25
24058,Derman Yolu,1,25
24059,Derman Yolu,1,25
13120,Dernek,1,25
13121,Dernek,1,25
13778,Dernekli,1,25
16692,Develi Bahçeler,1,25
16693,Develi Bahçeler,1,25
16690,Develi Demiryolu,1,25
16691,Develi Demiryolu,1,25
10260,Develi Mezarlık,1,25
10263,Develi Mezarlık,1,25
16694,Develi Seralar,1,25
16695,Develi Seralar,1,25
10749,Develi Çıkış,1,25
10750,Develi Çıkış,1,25
10264,Develi Üçyol,1,25
10265,Develi Üçyol,1,25
40520,Devlet Malzeme Ofisi Çok Programlı Anadolu Lisesi,1,25
40521,Devlet Malzeme Ofisi Çok Programlı Anadolu Lisesi,1,25
30239,Devlet Su İşleri,1,25
30844,Değirmen,1,25
30845,Değirmen,1,25
13700,Değirmenaltı,1,25
13701,Değirmenaltı,1,25
16448,Değirmenci,1,25
16449,Değirmenci,1,25
21754,Değirmendere,1,25
16272,Değirmendere Bahçe,1,25
16273,Değirmendere Bahçe,1,25
11166,Değirmendere Giriş,1,25
11167,Değirmendere Giriş,1,25
15683,Değirmendere Seralar,1,25
15684,Değirmendere Seralar,1,25
11177,Değirmendere Son Durak,1,25
11238,Değirmendere Son Durak,1,25
10976,Değirmendere Yol Ayrımı,1,25
10977,Değirmendere Yol Ayrımı,1,25
11175,Değirmendere İl Öğretim Okulu,1,25
11174,Değirmendere İlköğretim Okulu,1,25
14228,Dicle,1,25
14229,Dicle,1,25
23699,Dikili Belediyesi Sosyal Tesisleri,1,25
24677,Dikili Devlet Hastanesi,1,25
24678,Dikili Devlet Hastanesi,1,25
22833,Dikili Hastane,1,25
23543,Dikili Liman,1,25
22837,Dikili Lise,1,25
22823,Dikili Nergis,1,25
22824,Dikili Nergis,1,25
23707,Dikili Orman,1,25
23709,Dikili Pazaryeri,1,25
22829,Dikili Sahil,1,25
22825,Dikili Sarmaşık,1,25
22826,Dikili Sarmaşık,1,25
24139,Dikili Sultan,1,25
24140,Dikili Sultan Cami,1,25
23763,Dikili Tepe,1,25
23705,Dikili Trafo,1,25
23698,Dikili Yakamoz Spor Alanı,1,25
22827,Dikili Zeyrek,1,25
22828,Dikili Zeyrek,1,25
23420,Dikili Çandarlı Yolu Sokak,1,25
23421,Dikili Çandarlı Yolu Sokak,1,25
22831,Dikili Çocuk Bahçesi,1,25
16164,Dirmil Gazi,1,25
16165,Dirmil Gazi,1,25
13423,Dirmil Giriş,1,25
13424,Dirmil Giriş,1,25
13416,Dirmil Tarla,1,25
13417,Dirmil Tarla,1,25
15585,Dirmil Yol Ayrımı,1,25
15586,Dirmil Yol Ayrımı,1,25
13433,Dirmil Çıkış,1,25
13434,Dirmil Çıkış,1,25
13425,Dirmil İlkokulu,1,25
13426,Dirmil İlkokulu,1,25
12171,Doksan Beş,1,25
50272,Doktor Eroğlu Parkı,1,25
50273,Doktor Eroğlu Parkı,1,25
12045,Dokuz Eylül Anadolu Lisesi,1,25
52372,Dolaplı Kuyu Mezarlık,1,25
52373,Dolaplı Kuyu Mezarlık,1,25
20772,Dostlar,1,25
51973,Dostlar Sitesi,1,25
51996,Dostlar Sitesi,1,25
12384,Dostluk,1,25
12385,Dostluk,1,25
11170,Doğa,1,25
11171,Doğa,1,25
13031,Doğa,1,25
13032,Doğa,1,25
23984,Doğa,1,25
23985,Doğa,1,25
24472,Doğa,1,25
24473,Doğa,1,25
51005,Doğa,1,25
51006,Doğa,1,25
16462,Doğa Evi,1,25
16463,Doğa Evi,1,25
22469,Doğa köyü Meydan,1,25
24273,Doğaköy Giriş,1,25
21263,Doğal Yaşam Sitesi,1,25
15887,Doğalgaz Akım Tesisi,1,25
15888,Doğalgaz Akım Tesisi,1,25
11262,Doğan,1,25
11263,Doğan,1,25
12749,Doğan,1,25
12750,Doğan,1,25
52240,Doğanata Çiftlik,1,25
52241,Doğanata Çiftlik,1,25
13539,Doğanbey Payamlı Son Durak,1,25
41397,Doğancılar,1,25
15454,Doğancılar Mezarlık,1,25
15455,Doğancılar Mezarlık,1,25
41398,Doğancılar Yeşillik,1,25
41399,Doğancılar Yeşillik,1,25
41391,Doğancılar Yolu,1,25
41392,Doğancılar Yolu,1,25
41393,Doğancılar Zeytinlik,1,25
41394,Doğancılar Zeytinlik,1,25
30621,Doğanlar Dört Yol,1,25
30622,Doğanlar Dört Yol,1,25
30610,Doğanlar PTT,1,25
22298,Doğançay Mezarlık Üstü,1,25
22299,Doğançay Mezarlık Üstü,1,25
24189,Doğançay Yeni Mezarlığı,1,25
24190,Doğançay Yeni Mezarlığı,1,25
52082,Dr. Güngör Özbek A. L.,1,25
52083,Dr. Güngör Özbek A. L.,1,25
24338,Dul Deresi,1,25
24339,Dul Deresi,1,25
24070,Dumlupınar,1,25
11618,Durmaz,1,25
30838,Durmuşlar,1,25
30839,Durmuşlar,1,25
12575,Dutlu Kahve,1,25
12576,Dutlu Kahve,1,25
16360,Dutluk,1,25
16361,Dutluk,1,25
30531,Duyar,1,25
30532,Duyar,1,25
16136,Duğrallar ilkokulu,1,25
16137,Duğrallar ilkokulu,1,25
31525,Dökümcüler 1,1,25
31526,Dökümcüler 1,1,25
31527,Dökümcüler 2,1,25
31528,Dökümcüler 2,1,25
52088,Dört Mevsim,1,25
16316,Dörtyol,1,25
16317,Dörtyol,1,25
52362,Dörtyol,1,25
52363,Dörtyol,1,25
13885,Düverlik Meydan,1,25
13865,Düverlik Mezarlık,1,25
13890,Düverlik Mezarlık,1,25
51964,Düzce Köprü,1,25
51965,Düzce Köprü,1,25
51174,Düzce Yolu,1,25
51175,Düzce Yolu,1,25
12549,Düzlük,1,25
12550,Düzlük,1,25
40680,Düzlük,1,25
40681,Düzlük,1,25
40958,Düzlük,1,25
41355,Düzlük,1,25
15793,Düzyol,1,25
15794,Düzyol,1,25
12120,Düzyollar,1,25
12123,Düzyollar,1,25
30960,ESKİ ÇAMDİBİ MEZARLIĞI,1,25
30961,ESKİ ÇAMDİBİ MEZARLIĞI,1,25
31513,Ebruli,1,25
31514,Ebruli,1,25
14213,Ecir Sitesi,1,25
14214,Ecir Sitesi,1,25
12672,Eda,1,25
12675,Eda,1,25
16418,Efem Çukuru,1,25
50718,Efem Çukuru,1,25
13511,Efem Çukuru Hal,1,25
13512,Efem Çukuru Hal,1,25
13515,Efem Çukuru Son durak,1,25
16257,Efemçukuru Yolu,1,25
16258,Efemçukuru Yolu,1,25
13513,Efemçukuru İkokulu,1,25
13514,Efemçukuru İkokulu,1,25
20334,Efes Sitesi,1,25
20335,Efes Sitesi,1,25
15913,Ege,1,25
15914,Ege,1,25
31427,Ege Diyaliz,1,25
31428,Ege Diyaliz,1,25
13491,Ege Kar,1,25
13492,Ege Kar,1,25
23915,Ege Üniversitesi Aliağa Meslek Yüksekokulu,1,25
23916,Ege Üniversitesi Aliağa Meslek Yüksekokulu,1,25
10689,Egeay,1,25
10690,Egeay,1,25
11317,Egekent 4 Tepe,1,25
11320,Egekent 4 Tepe,1,25
20975,Egekent Devlet Hastanesi,1,25
20976,Egekent Devlet Hastanesi,1,25
20973,Egekent Köşe,1,25
20974,Egekent Köşe,1,25
52382,Egem Sahil Evleri,1,25
52383,Egem Sahil Evleri,1,25
32403,Egemen,1,25
30492,Egemenlik,1,25
15776,Eken,1,25
15828,Eken,1,25
15735,Ekin,1,25
15736,Ekin,1,25
15786,Ekin,1,25
15787,Ekin,1,25
23650,Ekin,1,25
23651,Ekin,1,25
41109,Ekin,1,25
41110,Ekin,1,25
15870,Ekinci,1,25
15871,Ekinci,1,25
21867,Ekiz,1,25
21868,Ekiz,1,25
51048,Ekmeksiz Plaj Yolu,1,25
51049,Ekmeksiz Plaj Yolu,1,25
15855,Ela,1,25
15856,Ela,1,25
21217,Elektral,1,25
21220,Elektral,1,25
52174,Elektrik,1,25
52175,Elektrik,1,25
16096,Elifli Meydan,1,25
21997,Elit,1,25
21998,Elit,1,25
22003,Elit Sitesi Yol Ayrımı,1,25
22004,Elit Sitesi Yol Ayrımı,1,25
16380,Elmalı,1,25
16381,Elmalı,1,25
16134,Emek,1,25
16135,Emek,1,25
24111,Emek,1,25
24112,Emek,1,25
23716,Emek Sitesi,1,25
23701,Emine Münevver Denizoğlu Anaokulu,1,25
21764,Emiralem,1,25
21746,Emiralem Dörtyol,1,25
21747,Emiralem Dörtyol,1,25
21748,Emiralem Jandarma,1,25
21749,Emiralem Jandarma,1,25
21731,Emiralem Kabristan,1,25
21732,Emiralem Kabristan,1,25
22048,Emiralem İlköğretim Okulu,1,25
21750,Emiralem İstasyon,1,25
21751,Emiralem İstasyon,1,25
12646,Emniyet,1,25
12647,Emniyet,1,25
24478,Enerji,1,25
24479,Enerji,1,25
32000,Enerji Sitesi,1,25
32001,Enerji Sitesi,1,25
13875,Enginar,1,25
13876,Enginar,1,25
40166,Enhoşlar,1,25
40167,Enhoşlar,1,25
23939,Enver Aktürk,1,25
23940,Enver Aktürk,1,25
31934,Eren,1,25
31935,Eren,1,25
32468,Ergene Deresi,1,25
24135,Ergenekon,1,25
31820,Erkal Sitesi,1,25
31821,Erkal Sitesi,1,25
15915,Ertuğrul Mahallesi,1,25
15916,Ertuğrul Mahallesi,1,25
16310,Ertuğrul Meydan,1,25
16311,Ertuğrul Meydan,1,25
23756,Esatpaşa,1,25
23757,Esatpaşa,1,25
23781,Esatpaşa Köşe,1,25
23782,Esatpaşa Köşe,1,25
13163,Esbaş,1,25
13165,Esbaş,1,25
13166,Esbaş,1,25
16489,Esbaş Otopark,1,25
16625,Esen,1,25
16626,Esen,1,25
50812,Esen Yelleri,1,25
50813,Esen Yelleri,1,25
12345,Esendere,1,25
12348,Esendere,1,25
12157,Esenlik,1,25
12158,Esenlik,1,25
21557,Esenlik,1,25
21558,Esenlik,1,25
31431,Esenlik,1,25
31432,Esenlik,1,25
41408,Esenlik,1,25
41409,Esenlik,1,25
22819,Esentepe,1,25
22820,Esentepe,1,25
16523,Eser,1,25
16524,Eser,1,25
12585,Eserkent,1,25
12586,Eserkent,1,25
12662,Eserkent Köşe,1,25
12665,Eserkent Köşe,1,25
12589,Eserkent Son Durak,1,25
31005,Eshot Evleri,1,25
31006,Eshot Evleri,1,25
11176,Eski Bulgurca Yolu,1,25
11179,Eski Bulgurca Yolu,1,25
21891,Eski Foça,1,25
23890,Eski Foça Otogar,1,25
21491,Eski Foça Çiftlik,1,25
21492,Eski Foça Çiftlik,1,25
24283,Eski Garaj,1,25
24284,Eski Garaj,1,25
52202,Eski Küçükbahçe,1,25
52203,Eski Küçükbahçe,1,25
52224,Eski Küçükbahçe,1,25
52225,Eski Küçükbahçe,1,25
24019,Eski Mezarlık,1,25
15224,Eski Minare,1,25
15225,Eski Minare,1,25
52576,Eski Mordoğan,1,25
52577,Eski Mordoğan,1,25
52571,Eski Mordoğan Meydan,1,25
52572,Eski Mordoğan Mezarlık,1,25
52573,Eski Mordoğan Mezarlık,1,25
52574,Eski Mordoğan İZSU,1,25
52575,Eski Mordoğan İZSU,1,25
41062,Eski Park,1,25
41063,Eski Park,1,25
52273,Eski Salman,1,25
52274,Eski Salman,1,25
52277,Eski Salman Bahçe,1,25
52278,Eski Salman Bahçe,1,25
52271,Eski Salman Cami,1,25
52272,Eski Salman Cami,1,25
52269,Eski Salman Giriş,1,25
52270,Eski Salman Giriş,1,25
52275,Eski Salman Çıkış,1,25
52276,Eski Salman Çıkış,1,25
40317,Eski Son Durak,1,25
40318,Eski Son Durak,1,25
10465,Eski Sümerbank,1,25
16696,Eskiizmir Anaokulu,1,25
16697,Eskiizmir Anaokulu,1,25
15230,Eskioba,1,25
15231,Eskioba,1,25
21883,Esnaf Sanatkarlar Odası,1,25
21884,Esnaf Sanatkarlar Odası,1,25
23715,Esnaflar Sitesi,1,25
31772,Evka 3 Aktarma Merkezi,1,25
12726,Eyüp El Ensari Cami,1,25
12729,Eyüp El Ensari Cami,1,25
31926,Ezgi,1,25
31927,Ezgi,1,25
16464,Eğerci,1,25
16465,Eğerci,1,25
24326,Eğiller,1,25
24327,Eğiller,1,25
52258,Eğlenhoca,1,25
52259,Eğlenhoca,1,25
52252,Eğlenhoca Balık Çiftliği,1,25
52253,Eğlenhoca Balık Çiftliği,1,25
52473,Eğlenhoca Fabrika,1,25
52474,Eğlenhoca Fabrika,1,25
52582,Eğlenhoca Giriş,1,25
52583,Eğlenhoca Giriş,1,25
52472,Eğlenhoca Son Durak,1,25
52569,Eğlenhoca Son Durak,1,25
52475,Eğlenhoca Tarla,1,25
52476,Eğlenhoca Tarla,1,25
52620,Eğlenhoca Zeytinyağı,1,25
52621,Eğlenhoca Zeytinyağı,1,25
52477,Eğlenhoca Çıkış,1,25
52478,Eğlenhoca Çıkış,1,25
52234,Eğri Liman,1,25
52235,Eğri Liman,1,25
52226,Eğri Liman Çiftlik,1,25
52227,Eğri Liman Çiftlik,1,25
31956,Eğridere Meydan,1,25
31957,Eğridere Meydan,1,25
32477,Eğridere Meydan,1,25
31950,Eğridere Meşe,1,25
31951,Eğridere Meşe,1,25
32327,Eğridere Çam,1,25
32328,Eğridere Çam,1,25
11140,Eşen Mahallesi,1,25
11141,Eşen Mahallesi,1,25
41019,F Tipi Ceza Evi,1,25
41020,F tipi Ceza Evi,1,25
21171,Fabrika,1,25
21172,Fabrika,1,25
32103,Fabrika,1,25
32104,Fabrika,1,25
51067,Fabrika,1,25
51068,Fabrika,1,25
10889,Fabrikalar,1,25
10894,Fabrikalar,1,25
51914,Fahrettin Altay Aktarma Merkezi,1,25
51916,Fahrettin Altay Aktarma Merkezi,1,25
51917,Fahrettin Altay Aktarma Merkezi,1,25
51918,Fahrettin Altay Aktarma Merkezi,1,25
51920,Fahrettin Altay Aktarma Merkezi,1,25
51921,Fahrettin Altay Aktarma Merkezi,1,25
51923,Fahrettin Altay Aktarma Merkezi,1,25
51925,Fahrettin Altay Aktarma Merkezi,1,25
51929,Fahrettin Altay Aktarma Merkezi,1,25
51931,Fahrettin Altay Aktarma Merkezi,1,25
51932,Fahrettin Altay Aktarma Merkezi,1,25
51934,Fahrettin Altay Aktarma Merkezi,1,25
51935,Fahrettin Altay Aktarma Merkezi,1,25
51937,Fahrettin Altay Aktarma Merkezi,1,25
51938,Fahrettin Altay Aktarma Merkezi,1,25
51940,Fahrettin Altay Aktarma Merkezi,1,25
10154,Faik Bey,1,25
10169,Faik Bey,1,25
20249,Faik Muhittin Adam İlkokulu,1,25
20250,Faik Muhittin Adam İlkokulu,1,25
10056,Fatih,1,25
10057,Fatih,1,25
12547,Fatih,1,25
12548,Fatih,1,25
21811,Fatih,1,25
21812,Fatih,1,25
23931,Fatih,1,25
23932,Fatih,1,25
23935,Fatih,1,25
23936,Fatih,1,25
24067,Fatih Cami,1,25
12759,Fatih Seylan Cami,1,25
12762,Fatih Seylan Cami,1,25
16546,Fatih Sultan Mehmet,1,25
16547,Fatih Sultan Mehmet,1,25
24295,Fatih İlkokulu,1,25
15964,Fazıl Hüsnü Dağlarca,1,25
15965,Fazıl Hüsnü Dağlarca,1,25
24106,Fen Lisesi,1,25
16704,Fen İşleri,1,25
16705,Fen İşleri,1,25
24049,Fen İşleri,1,25
24051,Fen İşleri,1,25
40117,Ferahlı Parkı,1,25
40118,Ferahlı Parkı,1,25
24316,Ferizler-Paşa Köy Girişi,1,25
24317,Ferizler-Paşa Köy Girişi,1,25
20243,Fevzi Paşa İlkokulu,1,25
20244,Fevzi Paşa İlkokulu,1,25
10543,Fevzi Çakmak,1,25
10544,Fevzi Çakmak,1,25
10733,Fevzi Çakmak,1,25
10734,Fevzi Çakmak,1,25
11334,Fevzi Çakmak,1,25
11335,Fevzi Çakmak,1,25
23414,Fevzi Çakmak,1,25
23416,Fevzi Çakmak,1,25
24053,Fevzipaşa Cami,1,25
24410,Fevzipaşa Cami,1,25
24052,Fevzipaşa İ.Ö.,1,25
24411,Fevzipaşa İ.Ö.O,1,25
51992,Fidan,1,25
51993,Fidan,1,25
51238,Fidanlık,1,25
51239,Fidanlık,1,25
16480,Fide,1,25
16481,Fide,1,25
14368,Filiz,1,25
14369,Filiz,1,25
13614,Firdem,1,25
13615,Firdem,1,25
21266,Flamingo Sitesi,1,25
23860,Fotaş,1,25
23861,Fotaş,1,25
21829,Foça Bahçelievler,1,25
21830,Foça Bahçelievler,1,25
23735,Foça Belediye Yerleşkesi,1,25
23736,Foça Belediye Yerleşkesi,1,25
21859,Foça Cezaevi,1,25
21860,Foça Cezaevi,1,25
23733,Foça Devlet Hastanesi,1,25
23734,Foça Devlet Hastanesi,1,25
23878,Foça Dinlenme Tesisleri,1,25
23879,Foça Dinlenme Tesisleri,1,25
23888,Foça Hükümet Konağı,1,25
23889,Foça Hükümet Konağı,1,25
23868,Foça Port,1,25
23869,Foça Port,1,25
21874,Foça Yolu,1,25
23274,Foça İlçe Terminali,1,25
21871,Foçaköy,1,25
21872,Foçaköy,1,25
31012,Fuat Edip Baksı Son Durak,1,25
13088,Fulden,1,25
13089,Fulden,1,25
40341,Fulya,1,25
40342,Fulya,1,25
13946,Furunlu Dörtyol,1,25
13947,Furunlu Dörtyol,1,25
13944,Furunlu Giriş,1,25
13945,Furunlu Giriş,1,25
13958,Furunlu Yenicekuyu,1,25
13959,Furunlu Yenicekuyu,1,25
13948,Furunlu Çamlık,1,25
13949,Furunlu Çamlık,1,25
12419,Fırın,1,25
12422,Fırın,1,25
24117,Fırın,1,25
24118,Fırın,1,25
24373,Gaffar Okkan,1,25
24374,Gaffar Okkan,1,25
24143,Galenos,1,25
32294,Galericiler,1,25
52003,Garahayıt,1,25
52004,Garahayıt,1,25
16878,Gazi Mahallesi,1,25
16879,Gazi Mahallesi,1,25
21516,Gazi Mahallesi Son Durak,1,25
32270,Gazi Meydanı Son Durak,1,25
15629,Gazi Umurbey Okul,1,25
15630,Gazi Umurbey Okul,1,25
21269,Gazi Çiçek,1,25
13475,Gazi İlkokulu,1,25
13476,Gazi İlkokulu,1,25
14384,Gaziemir Belediyesi,1,25
14385,Gaziemir Belediyesi,1,25
16821,Gaziemir İstasyon,1,25
16822,Gaziemir İstasyon,1,25
16718,Gaziler,1,25
16719,Gaziler,1,25
13477,Gazipaşa Mah Muhtarlık,1,25
13478,Gazipaşa Mah Muhtarlık,1,25
40379,Gediz Meydan,1,25
40380,Gediz Meydan,1,25
16281,Gelincik,1,25
16282,Gelincik,1,25
51276,Gelincik,1,25
51277,Gelincik,1,25
50800,Gelinkaya,1,25
50801,Gelinkaya,1,25
14626,Genceroğlu Parkı,1,25
52061,General Kazım Özalp Muhtarlık,1,25
52062,General Kazım Özalp Muhtarlık,1,25
24068,Genç Osman,1,25
11268,Gençlik Parkı,1,25
11269,Gençlik Parkı,1,25
32471,Gençlik ve Spor,1,25
16346,Gereli Cami,1,25
16347,Gereli Cami,1,25
16350,Gereli Mezarlık,1,25
16351,Gereli Mezarlık,1,25
16344,Gereli Sağlık Ocağı,1,25
16345,Gereli Sağlık Ocağı,1,25
52238,Gerence,1,25
52239,Gerence,1,25
21839,Gerenköy Dörtyol,1,25
21840,Gerenköy Dörtyol,1,25
51761,Germiyan,1,25
52388,Germiyan 8 Evler Sitesi,1,25
52389,Germiyan 8 Evler Sitesi,1,25
52376,Germiyan Atatürk Parkı,1,25
52377,Germiyan Atatürk Parkı,1,25
52390,Germiyan Burcu Sitesi,1,25
52391,Germiyan Burcu Sitesi,1,25
52340,Germiyan Cami,1,25
52341,Germiyan Cami,1,25
52386,Germiyan Deniz Sitesi,1,25
52387,Germiyan Deniz Sitesi,1,25
52437,Germiyan Evleri,1,25
52438,Germiyan Evleri,1,25
52462,Germiyan Fidanlık,1,25
52463,Germiyan Fidanlık,1,25
52338,Germiyan Köyiçi,1,25
52339,Germiyan Köyiçi,1,25
52380,Germiyan Manzara,1,25
52381,Germiyan Manzara,1,25
52378,Germiyan May Sitesi,1,25
52379,Germiyan May Sitesi,1,25
52342,Germiyan Meydan,1,25
52343,Germiyan Meydan,1,25
52176,Germiyan Restoran,1,25
52177,Germiyan Restoran,1,25
52344,Germiyan Restoran,1,25
52345,Germiyan Restoran,1,25
52325,Germiyan Yalı,1,25
52326,Germiyan Yalı,1,25
52464,Germiyan Ören,1,25
52465,Germiyan Ören,1,25
52374,Germiyan İştur Sitesi,1,25
52375,Germiyan İştur Sitesi,1,25
16354,Gerçekli,1,25
16355,Gerçekli,1,25
12135,Girgin,1,25
12136,Girgin,1,25
51985,Gizem,1,25
51986,Gizem,1,25
23512,Göbeller Merkez,1,25
51297,Gödence Meydan,1,25
52664,Gödence Yolu,1,25
52665,Gödence Yolu,1,25
12139,Gökalp,1,25
12140,Gökalp,1,25
40920,Gökdere 1,1,25
40921,Gökdere 1,1,25
40922,Gökdere 2,1,25
40923,Gökdere 2,1,25
40924,Gökdere 3,1,25
40925,Gökdere 3,1,25
31503,Gökdere Arıtma,1,25
31504,Gökdere Arıtma,1,25
31507,Gökdere Karaman,1,25
31508,Gökdere Karaman,1,25
40918,Gökdere Köy Mezarlığı,1,25
40919,Gökdere Köy Mezarlığı,1,25
40911,Gökdere Mezarlığı 1,1,25
40912,Gökdere Mezarlığı 1,1,25
40913,Gökdere Mezarlığı 2,1,25
40914,Gökdere Mezarlığı 2,1,25
31505,Gökdere Vadi,1,25
31506,Gökdere Vadi,1,25
15774,Gökkurt,1,25
15775,Gökkurt,1,25
52128,Gökkuşağı,1,25
11993,Göksel Yaman Parkı,1,25
50753,Göksu,1,25
50754,Göksu,1,25
41249,Göksu Muhtarlık,1,25
41250,Göksu Muhtarlık,1,25
23553,Göktepe,1,25
23554,Göktepe,1,25
23551,Göktepe Köy Girişi,1,25
23552,Göktepe Köy Girişi,1,25
23555,Göktepe Manzara,1,25
23556,Göktepe Manzara,1,25
23559,Göktepe Meydan,1,25
23557,Göktepe İlkokulu,1,25
23558,Göktepe İlkokulu,1,25
31692,Gökyaka Küme Evleri,1,25
31693,Gökyaka Küme Evleri,1,25
31651,Gökyaka Meydan,1,25
31666,Gökyaka Meydan,1,25
31649,Gökyaka Mezarlık,1,25
31668,Gökyaka Mezarlık,1,25
31698,Gökyaka Papatya,1,25
31699,Gökyaka Papatya,1,25
15783,Gökçen Anadolu Lisesi,1,25
15785,Gökçen Anadolu Lisesi,1,25
16126,Gökçen Bahçe,1,25
16127,Gökçen Bahçe,1,25
15792,Gökçen Efe İlkokulu,1,25
15829,Gökçen Efe İlkokulu,1,25
15781,Gökçen Mezarlık Yolu,1,25
15782,Gökçen Mezarlık Yolu,1,25
15802,Gökçen Yol Ayrımı,1,25
15803,Gökçen Yol Ayrımı,1,25
51280,Gölcük Giriş,1,25
51281,Gölcük Giriş,1,25
51285,Gölcük Meydan,1,25
51283,Gölcük Zeytinlik,1,25
51286,Gölcük Zeytinlik,1,25
15425,Gölcükler Bahçe,1,25
15426,Gölcükler Bahçe,1,25
13472,Gölcükler Cami,1,25
41001,Gölet,1,25
41002,Gölet,1,25
52104,Gölet,1,25
52105,Gölet,1,25
41119,Gölet Palmiye,1,25
41120,Gölet Palmiye,1,25
51316,Göller,1,25
51317,Göller,1,25
16183,Göllüce,1,25
16187,Göllüce,1,25
14399,Göllüce Cami,1,25
14166,Gölova,1,25
14167,Gölova,1,25
14169,Gölova Son Durak,1,25
14161,Gölova Yol Ayrımı,1,25
14162,Gölova Yol Ayrımı,1,25
12191,Gönül,1,25
12192,Gönül,1,25
21478,Gönül,1,25
21479,Gönül,1,25
21739,Gönül,1,25
21740,Gönül,1,25
50814,Gönül,1,25
50815,Gönül,1,25
10739,Görece Alışveriş Merkezi,1,25
10740,Görece Alışveriş Merkezi,1,25
10741,Görece Cami,1,25
10742,Görece Cami,1,25
10757,Görece Giriş,1,25
10758,Görece Giriş,1,25
10735,Görece Muhtarlık,1,25
10736,Görece Muhtarlık,1,25
10755,Görece Park,1,25
10756,Görece Park,1,25
10743,Görece Sağlık Ocağı,1,25
10744,Görece Sağlık Ocağı,1,25
10747,Görece Son Durak,1,25
10748,Görece Son Durak,1,25
10745,Görece Spor Salonu,1,25
10746,Görece Spor Salonu,1,25
10737,Görece Trafo,1,25
10738,Görece Trafo,1,25
16143,Görece Zeytinlik,1,25
16144,Görece Zeytinlik,1,25
10731,Görece Çıkış,1,25
10732,Görece Çıkış,1,25
32391,Göz,1,25
32392,Göz,1,25
11996,Gözemel,1,25
11997,Gözemel,1,25
16552,Gözlem,1,25
16553,Gözlem,1,25
10156,Göztepe,1,25
10167,Göztepe,1,25
10150,Göztepe Depo,1,25
10173,Göztepe Depo,1,25
50538,Göztepe Yelken Kulübü,1,25
50541,Göztepe Yelken Kulübü,1,25
24372,Göçbeyli,1,25
24536,Göçbeyli Ağaçlık,1,25
24537,Göçbeyli Ağaçlık,1,25
24532,Göçbeyli Benzinlik,1,25
24533,Göçbeyli Benzinlik,1,25
24538,Göçbeyli Meydan,1,25
24539,Göçbeyli Meydan,1,25
24368,Göçbeyli Yolu,1,25
24369,Göçbeyli Yolu,1,25
24534,Göçbeyli Çiftlik,1,25
24535,Göçbeyli Çiftlik,1,25
24540,Göçbeyli Çocuk Bahçesi,1,25
24541,Göçbeyli Çocuk Bahçesi,1,25
51472,Göçmen Konutları Çıkış,1,25
51473,Göçmen Konutları Çıkış,1,25
13073,Gül,1,25
13873,Güldeste,1,25
13874,Güldeste,1,25
23805,Güler,1,25
13644,Gülhatmi,1,25
13645,Gülhatmi,1,25
14230,Gülistan,1,25
14231,Gülistan,1,25
51091,Güllü Sitesi,1,25
51092,Güllü Sitesi,1,25
13962,Gülsümcük Mevki,1,25
13963,Gülsümcük Mevki,1,25
12000,Gültepe,1,25
11964,Gültepe Kültür MErkezi,1,25
11963,Gültepe Kültür Merkezi,1,25
41362,Gültepe Mezarlık 2,1,25
41365,Gültepe Mezarlık 2,1,25
